1626353918.000000, 1626353918.000000, 1626353918.000000
32.000000, 32.000000, 32.000000
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,5,58
24,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,5,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,5,58
23,6,58
23,5,58
23,5,58
23,5,58
23,5,58
23,5,58
23,6,58
23,5,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,6,57
23,6,58
23,6,58
23,5,58
23,6,58
23,5,58
23,6,58
23,5,58
23,6,58
23,5,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,6,58
24,6,58
23,5,58
23,5,58
23,6,58
23,6,58
23,6,58
23,5,58
23,5,58
23,6,57
23,6,58
23,5,58
23,6,58
23,6,58
23,6,57
23,5,58
23,5,58
23,5,58
23,6,58
23,5,58
23,6,58
23,5,58
23,5,58
23,6,57
23,6,58
23,5,58
23,6,58
23,6,58
23,6,58
23,5,58
23,6,58
23,5,58
23,6,58
23,6,58
23,6,57
23,5,58
23,6,58
23,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,5,58
23,5,58
23,6,58
23,5,58
23,5,58
23,6,57
23,5,58
23,6,58
23,6,58
23,5,58
23,5,58
23,6,58
23,5,58
23,5,58
23,6,58
23,6,58
23,5,58
23,6,58
23,6,58
23,5,58
23,5,58
23,5,58
23,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,5,58
23,6,58
23,6,58
23,6,58
23,5,58
23,5,58
23,6,58
23,5,57
23,5,57
23,5,58
23,5,57
23,5,58
23,6,58
23,5,58
23,5,58
23,6,58
23,5,58
23,6,58
23,5,58
23,5,58
23,5,58
23,5,58
23,5,58
23,6,58
23,6,58
23,5,58
23,5,58
23,5,57
23,6,58
22,6,58
22,6,58
23,5,58
23,5,58
23,5,58
23,5,58
23,5,58
23,6,58
23,6,58
23,5,58
23,6,58
23,5,58
23,6,58
23,5,58
23,5,58
23,5,58
23,5,58
23,5,58
23,6,58
23,5,58
23,6,58
23,6,58
23,5,58
22,5,57
23,6,58
23,6,58
23,5,58
23,6,58
23,5,58
23,5,58
23,5,58
23,5,58
23,5,58
23,5,58
23,6,58
23,5,58
23,5,58
23,6,58
23,6,59
22,5,58
23,6,58
23,5,58
23,5,58
23,5,58
22,5,58
23,6,58
23,5,58
22,6,58
23,6,58
23,6,58
23,6,58
23,5,58
23,6,58
22,6,58
23,5,58
23,5,58
23,6,58
22,5,58
22,5,58
23,5,58
23,5,58
22,5,58
22,5,58
23,6,58
22,5,58
23,6,58
23,5,58
23,5,58
23,5,58
22,6,58
22,5,58
23,5,58
23,6,58
23,5,58
23,5,58
23,5,58
23,5,58
22,5,58
22,6,58
23,5,58
23,5,58
23,6,58
23,6,58
22,5,58
23,5,58
23,5,58
23,6,58
23,5,58
23,5,58
23,6,58
23,5,58
23,5,58
23,6,58
22,6,58
23,5,58
23,6,58
23,6,58
23,5,58
23,6,58
23,6,58
23,5,58
23,6,58
23,6,58
22,5,58
23,5,58
23,5,58
23,6,58
23,6,58
23,5,58
